place_id,name,rating_n,opening_hours,distance,price_level,rating,frequency,time_spent,Went?,photo,address
ChIJ0SMraI-AhYAREeJAvm2_yGM,Hotel Fusion,701,0,4139925.098986293,2,3.8,0,15,1,['CmRaAAAAGyFpP0Lg92N--_8wBifH-nChQzKJBBwjX90ja_wZcgXFFGwSOqP4CYlVGZ2CHtDOVqZlKe-RRZ5R5eSVIeaTXclf0b2KYnhVMjZC4ccsAg40F9xU85yzGqzPUR-v-MIdEhBwGr2DuaaFohaR1TLSSrbDGhTNieId-Yk2wm3KWP6368F_2ddV8Q'],"140 Ellis St, San Francisco, CA 94102, USA"
ChIJ0SMraI-AhYAREeJAvm2_yGM,Hotel Fusion,701,0,4139925.098986293,2,3.8,0,15,1,['CmRaAAAAGyFpP0Lg92N--_8wBifH-nChQzKJBBwjX90ja_wZcgXFFGwSOqP4CYlVGZ2CHtDOVqZlKe-RRZ5R5eSVIeaTXclf0b2KYnhVMjZC4ccsAg40F9xU85yzGqzPUR-v-MIdEhBwGr2DuaaFohaR1TLSSrbDGhTNieId-Yk2wm3KWP6368F_2ddV8Q'],"140 Ellis St, San Francisco, CA 94102, USA"
ChIJf215c4-AhYAR1jYbKf_Y5X8,Hotel Nikko San Francisco,2518,0,4139982.359679395,2,4.4,0,15,1,['CmRaAAAAQchQPCJN-NcDEqjOFIS1yiYhvG5I_PEFG3GB_LHDNw54NazU6tUA6rEnT38DaRjGUo2MpNs4wNUplBrrV0qg5vI2oNwnrHiouRg9LPHef6O30JNMYSoFfjCu2XjVlKhnEhAA81Ovpt83IIF94nIyos6kGhQwXQ7DOOL98kigvXf9c6m1KCusag'],"222 Mason St, San Francisco, CA 94102, USA"
ChIJf215c4-AhYAR1jYbKf_Y5X8,Hotel Nikko San Francisco,2518,0,4139982.359679395,2,4.4,0,15,1,['CmRaAAAAQchQPCJN-NcDEqjOFIS1yiYhvG5I_PEFG3GB_LHDNw54NazU6tUA6rEnT38DaRjGUo2MpNs4wNUplBrrV0qg5vI2oNwnrHiouRg9LPHef6O30JNMYSoFfjCu2XjVlKhnEhAA81Ovpt83IIF94nIyos6kGhQwXQ7DOOL98kigvXf9c6m1KCusag'],"222 Mason St, San Francisco, CA 94102, USA"
ChIJ6zMe3oWAhYARaZ33Z1BAMRo,Westfield San Francisco Centre,14620,0,4139797.3950630366,2,4.3,0,30,1,['CmRaAAAAy1wcQfewQIm7lZq3WsdnUQSRXp4v0XdLgPLQDCuqnl6IIohZGdbmntP93Gg91pdKFP1shyIR5WbXdf4I3PjWPQkJhzPgfraDtR4dOnmt9rKA5gNggbIBmdF5RrMWaDoqEhCxOfxUxwSZ5kzM1TnWXTEMGhRubVcy1e8pxWhTM5WWwgZ3FjGBUQ'],"865 Market St, San Francisco, CA 94103, USA"
ChIJ6zMe3oWAhYARaZ33Z1BAMRo,Westfield San Francisco Centre,14620,0,4139797.3950630366,2,4.3,0,90,1,['CmRaAAAAy1wcQfewQIm7lZq3WsdnUQSRXp4v0XdLgPLQDCuqnl6IIohZGdbmntP93Gg91pdKFP1shyIR5WbXdf4I3PjWPQkJhzPgfraDtR4dOnmt9rKA5gNggbIBmdF5RrMWaDoqEhCxOfxUxwSZ5kzM1TnWXTEMGhRubVcy1e8pxWhTM5WWwgZ3FjGBUQ'],"865 Market St, San Francisco, CA 94103, USA"
ChIJ6zMe3oWAhYARvOimeV5H7_w,Century San Francisco Centre 9 and XD,805,0,4139775.2860159865,2,4.4,0,15,1,['CmRaAAAAwmEBqguylMbroiouUNhWSNkuqs6m32vtYGYYf1iIMN6W2sDxvSrYAofT2RT94RrwtkZ9JhlYwMl3Saf1hkWt6PaEaUF8s5PhuxdIPpw4Q4SAeLoeRdKeqCVw1WvRHFHhEhDc0CuWU-0axISl_sMdrcUrGhR9EjdyZ3LVfb9boH9OgqSvxVgxLQ'],"835 Market St #5000, San Francisco, CA 94103, USA"
ChIJ6zMe3oWAhYARvOimeV5H7_w,Century San Francisco Centre 9 and XD,805,0,4139775.2860159865,2,4.4,0,15,1,['CmRaAAAAwmEBqguylMbroiouUNhWSNkuqs6m32vtYGYYf1iIMN6W2sDxvSrYAofT2RT94RrwtkZ9JhlYwMl3Saf1hkWt6PaEaUF8s5PhuxdIPpw4Q4SAeLoeRdKeqCVw1WvRHFHhEhDc0CuWU-0axISl_sMdrcUrGhR9EjdyZ3LVfb9boH9OgqSvxVgxLQ'],"835 Market St #5000, San Francisco, CA 94103, USA"
ChIJUUjhfoaAhYARRuSNp1R18vs,The Cavalier,759,0,4139890.5980425724,3,4.4,0,15,0,['CmRaAAAAZEqxolZIsyhoGq6CLcQhEyH3XDm63FnnBQDjY7pC_TetoNIA5_qidwUbfAi7eUGaATNbrx6xifeO6GJzqvT-7Ht4TZO97ArtiGtx8f8QJNlb5IaVhgfyQdY-fWo4Ls7eEhDQOsLEgnCS2P_jeGn3ec3GGhRQ-FBUoUt80p39RmKTIOWyko3jug'],"360 Jessie, San Francisco, CA 94103, USA"
ChIJUUjhfoaAhYARRuSNp1R18vs,The Cavalier,759,0,4139890.5980425724,3,4.4,0,15,0,['CmRaAAAAZEqxolZIsyhoGq6CLcQhEyH3XDm63FnnBQDjY7pC_TetoNIA5_qidwUbfAi7eUGaATNbrx6xifeO6GJzqvT-7Ht4TZO97ArtiGtx8f8QJNlb5IaVhgfyQdY-fWo4Ls7eEhDQOsLEgnCS2P_jeGn3ec3GGhRQ-FBUoUt80p39RmKTIOWyko3jug'],"360 Jessie, San Francisco, CA 94103, USA"
ChIJZR1IXIiAhYARVdRHncWNWRY,Hakkasan,1011,0,4139440.8159530293,3,4.4,0,90,0,['CmRaAAAA2xsf19tNu4rtz1gJshMRdZolcp0GHjr85H_-ungz21vpfry6M7zHdRdknGa3iylp0iPM-cYeZhW33imSj9RcVlCYjbNNjkelE_eYwKLkKw-YBaF70SwD1hQl-xXn_GrTEhBGSDjOaIKTg99keX1Qm21fGhRQYUYiLJAeiQ_WbVYkTKaXQ6XjpA'],"1 Kearny St, San Francisco, CA 94108, USA"
