place_id,name,rating_n,opening_hours,distance,price_level,rating,frequency,time_spent,Went?,photo,address
ChIJuw1VZ0tawokRJbjRretbzwM,Sheraton Brooklyn New York Hotel,1485,1,337.82171965375534,2,4,0,15,1,['CmRaAAAAMsjSawfDPUAACZoFqyqJkvszTz5uxnJKLs1TpcGAdTnfnX1hAETwDbs1U8Heg1ve0-x4aelpU-xWyZ-XYDfSOVq9uIhsmlm497lO2yjfx6TEf9HT3XWXzPa9li8cl3pMEhDE1rbih0irOUy6OQ4aaUpqGhQpmdVCuQ-v1tgOFkmZ0PPgw7tDdw'],"228 Duffield Street, Brooklyn"
ChIJuw1VZ0tawokRJbjRretbzwM,Sheraton Brooklyn New York Hotel,1485,1,337.82171965375534,2,4,0,15,1,['CmRaAAAAMsjSawfDPUAACZoFqyqJkvszTz5uxnJKLs1TpcGAdTnfnX1hAETwDbs1U8Heg1ve0-x4aelpU-xWyZ-XYDfSOVq9uIhsmlm497lO2yjfx6TEf9HT3XWXzPa9li8cl3pMEhDE1rbih0irOUy6OQ4aaUpqGhQpmdVCuQ-v1tgOFkmZ0PPgw7tDdw'],"228 Duffield Street, Brooklyn"
ChIJUSwK_UtawokRSrPzsarZbUI,Shake Shack,3087,0,322.0435014092503,2,4.3,0,30,0,['CmRaAAAAeqSmsc7bMO0gZ4Gwv0WOha6fZNE0yvtqHtESv3gQDHCH3Tw4GzXqzW_kph4u_964w_VOHAuhJIhkZ3QpNzLF3TUV6iVnI8mZJC82CGVMjsq10prg2wyH0G_2PTAr1bdDEhBgxMWFOx79iB7MI7AezRZlGhT-vBggUAmoMJCHZE9b1P3sgV5A5A'],"409 Fulton Street, Brooklyn"
ChIJUSwK_UtawokRSrPzsarZbUI,Shake Shack,3087,0,322.0435014092503,2,4.3,0,30,0,['CmRaAAAAeqSmsc7bMO0gZ4Gwv0WOha6fZNE0yvtqHtESv3gQDHCH3Tw4GzXqzW_kph4u_964w_VOHAuhJIhkZ3QpNzLF3TUV6iVnI8mZJC82CGVMjsq10prg2wyH0G_2PTAr1bdDEhBgxMWFOx79iB7MI7AezRZlGhT-vBggUAmoMJCHZE9b1P3sgV5A5A'],"409 Fulton Street, Brooklyn"
ChIJwdYJE0xawokR5phCkzS9TUA,Sophie's Cuban Cuisine,436,0,425.86112822668093,2,4.2,0,20,0,['CmRaAAAA2ipptiTBXs8r24-J4V7yL8CnEp6D2_uxf3XOe7Po_2fI1Yo3VF5wLThE8wz-6idHAdLeh9Wk0EsGYzagxJ9QlRgCgUM7SH4vxgtW_mv17IvivjmYIU3B46w8OOr8ugjiEhBhfo5ZMHbwCo7UDCXV5ng1GhQoVTf6GfqXY6RcyZgsrfk-t4cA5w'],"27 Smith Street, Brooklyn"
ChIJwdYJE0xawokR5phCkzS9TUA,Sophie's Cuban Cuisine,436,0,425.86112822668093,2,4.2,0,20,0,['CmRaAAAA2ipptiTBXs8r24-J4V7yL8CnEp6D2_uxf3XOe7Po_2fI1Yo3VF5wLThE8wz-6idHAdLeh9Wk0EsGYzagxJ9QlRgCgUM7SH4vxgtW_mv17IvivjmYIU3B46w8OOr8ugjiEhBhfo5ZMHbwCo7UDCXV5ng1GhQoVTf6GfqXY6RcyZgsrfk-t4cA5w'],"27 Smith Street, Brooklyn"
ChIJ5be_-0hawokR5TcyaTRDaL4,Chipotle Mexican Grill,600,0,483.52139917269545,1,4,0,30,0,['CmRaAAAA7AsCmlLutdSVyxUCFeNwEsDjQnRswulxW7j9Qqzy-XVjAiVtVaM8vk7ueBJywKhHbC2_6SUsbD0udpmZIhJqjDnUPksnF6q6wWax8bJoZ24lQxMSuVvYyxUgfemBMI8VEhDKm-DBz4J9_KTN5JmVVPZvGhSXsXaeLbMHKKdOUl8ZNKev-LQ_uA'],"185 Montague Street, Brooklyn"
ChIJ5be_-0hawokR5TcyaTRDaL4,Chipotle Mexican Grill,600,0,483.52139917269545,1,4,0,90,0,['CmRaAAAA7AsCmlLutdSVyxUCFeNwEsDjQnRswulxW7j9Qqzy-XVjAiVtVaM8vk7ueBJywKhHbC2_6SUsbD0udpmZIhJqjDnUPksnF6q6wWax8bJoZ24lQxMSuVvYyxUgfemBMI8VEhDKm-DBz4J9_KTN5JmVVPZvGhSXsXaeLbMHKKdOUl8ZNKev-LQ_uA'],"185 Montague Street, Brooklyn"
ChIJKVaX10tawokRjKN9MeLYA_c,Panera Bread,777,0,277.9514669379282,2,4,0,15,1,['CmRaAAAAockEOEED1M_G8dsys0gaId6SYVvEJ578-6r_ZHdPourlTRU4T0gRb4_pXPnMYmx02JugsDzrxWltM2XRaO-gwZFhk7Y1QPKhdF3lRSqwbJccUTi8o0A9VaKGxVhVax3iEhCyAiPKMKf5m3O6QJQqUSrfGhTwEVYv-pKIhQFz__z-GpyshDjFlA'],"345 Adams Street, Brooklyn"
ChIJKVaX10tawokRjKN9MeLYA_c,Panera Bread,777,0,277.9514669379282,2,4,0,45,1,['CmRaAAAAockEOEED1M_G8dsys0gaId6SYVvEJ578-6r_ZHdPourlTRU4T0gRb4_pXPnMYmx02JugsDzrxWltM2XRaO-gwZFhk7Y1QPKhdF3lRSqwbJccUTi8o0A9VaKGxVhVax3iEhCyAiPKMKf5m3O6QJQqUSrfGhTwEVYv-pKIhQFz__z-GpyshDjFlA'],"345 Adams Street, Brooklyn"
