place_id,name,rating_n,opening_hours,distance,price_level,rating,frequency,time_spent,Went?,photo,address
ChIJ0SMraI-AhYAREeJAvm2_yGM,Hotel Fusion,701,0,4139925.098986293,2,3.8,0,15,1,['CmRaAAAAq_Xildn6tCdlo9HnQGFi6BM0oGEPnXCqoxCLcYbG4Mfp96Ttn0k0pva0t9twnNIEaaVG2ZTY2nio9HqRlGlb2IpH37iejWL1hA3yciKY3ZI94MdmbKeel56WwC4wcQ7uEhAkjNpkIlQo-N3nF5UMv5lwGhQ2NafFfT1spCM2ofeDM35xJMi9XQ'],"140 Ellis St, San Francisco, CA 94102, USA"
ChIJ0SMraI-AhYAREeJAvm2_yGM,Hotel Fusion,701,0,4139925.098986293,2,3.8,0,15,1,['CmRaAAAAq_Xildn6tCdlo9HnQGFi6BM0oGEPnXCqoxCLcYbG4Mfp96Ttn0k0pva0t9twnNIEaaVG2ZTY2nio9HqRlGlb2IpH37iejWL1hA3yciKY3ZI94MdmbKeel56WwC4wcQ7uEhAkjNpkIlQo-N3nF5UMv5lwGhQ2NafFfT1spCM2ofeDM35xJMi9XQ'],"140 Ellis St, San Francisco, CA 94102, USA"
ChIJf215c4-AhYAR1jYbKf_Y5X8,Hotel Nikko San Francisco,2518,0,4139982.359679395,2,4.4,0,15,1,['CmRaAAAAJXh30m-IRWN79IOHLTwb5gFVVevwSeDO2c4uRh1BisqC8sg5VgAYjmmwSgx6cuR2pfmigAeqvu8OanHIG1lKzgwJFrV7lvjxeTuIHWy1sGqw-XuzymscA8psGfW6qtByEhB7flAut16B0dROUwDuXzX7GhTDZp4wJOaFQ0jRvdZQxIjw2BcANQ'],"222 Mason St, San Francisco, CA 94102, USA"
ChIJf215c4-AhYAR1jYbKf_Y5X8,Hotel Nikko San Francisco,2518,0,4139982.359679395,2,4.4,0,15,1,['CmRaAAAAJXh30m-IRWN79IOHLTwb5gFVVevwSeDO2c4uRh1BisqC8sg5VgAYjmmwSgx6cuR2pfmigAeqvu8OanHIG1lKzgwJFrV7lvjxeTuIHWy1sGqw-XuzymscA8psGfW6qtByEhB7flAut16B0dROUwDuXzX7GhTDZp4wJOaFQ0jRvdZQxIjw2BcANQ'],"222 Mason St, San Francisco, CA 94102, USA"
ChIJ6zMe3oWAhYARaZ33Z1BAMRo,Westfield San Francisco Centre,14607,0,4139797.3950630366,2,4.3,0,30,1,['CmRaAAAA4nLy6hhlH3xtXoD0zPq-8K84UMlMHJBjEBQNA9gP4V4ZbLJ_BrNewYPikgY154CSUEoP8tuO0yx9kZAJ3LEz1SknYoNw2jvz01eXjhUB5hRVtvoYXkQ2XqnLfvZ8IEbjEhBIwko-ZbVOV8DvkLa4Uv04GhTh7PuvrIxol4Yz5AopjqbJ1CxR9g'],"865 Market St, San Francisco, CA 94103, USA"
ChIJ6zMe3oWAhYARaZ33Z1BAMRo,Westfield San Francisco Centre,14607,0,4139797.3950630366,2,4.3,0,90,1,['CmRaAAAA4nLy6hhlH3xtXoD0zPq-8K84UMlMHJBjEBQNA9gP4V4ZbLJ_BrNewYPikgY154CSUEoP8tuO0yx9kZAJ3LEz1SknYoNw2jvz01eXjhUB5hRVtvoYXkQ2XqnLfvZ8IEbjEhBIwko-ZbVOV8DvkLa4Uv04GhTh7PuvrIxol4Yz5AopjqbJ1CxR9g'],"865 Market St, San Francisco, CA 94103, USA"
ChIJ6zMe3oWAhYARvOimeV5H7_w,Century San Francisco Centre 9 and XD,805,0,4139775.2860159865,2,4.4,0,15,1,['CmRaAAAAXNjDxpmQoM3cNbLEMV5SAruh_VQ1zsJdUdq4eETJlrucsAKu0OWi6Px8zB8HwdGAIHq4ygbkn-d9uFVhlOmiZNE-BnPeJ47dpfjdsa51m2XX7MXyGGGCzXOy2XztF96tEhBX8qKHMzVXPNItSRfif7ZaGhQtCNAf64WBec9mKNBIePVlbmjBRQ'],"835 Market St #5000, San Francisco, CA 94103, USA"
ChIJ6zMe3oWAhYARvOimeV5H7_w,Century San Francisco Centre 9 and XD,805,0,4139775.2860159865,2,4.4,0,15,1,['CmRaAAAAXNjDxpmQoM3cNbLEMV5SAruh_VQ1zsJdUdq4eETJlrucsAKu0OWi6Px8zB8HwdGAIHq4ygbkn-d9uFVhlOmiZNE-BnPeJ47dpfjdsa51m2XX7MXyGGGCzXOy2XztF96tEhBX8qKHMzVXPNItSRfif7ZaGhQtCNAf64WBec9mKNBIePVlbmjBRQ'],"835 Market St #5000, San Francisco, CA 94103, USA"
ChIJUUjhfoaAhYARRuSNp1R18vs,The Cavalier,758,0,4139890.5980425724,3,4.4,0,15,0,['CmRaAAAAFDT0vDEw4vkcg9dM8Dn4C5nUhJuCC70XKyYrwd7llcERcz8TwKpmmnbhW72xnXlQbT4xjdrQ7ac59BvuMoqOfZA2-1TWu-tb4C3dVX8K-shPvVrXoH1ff8Yvf4-_0Lz1EhDSLMXxYXd6g24O6PtIGdKgGhTdasihe4CsG97Oq-GHrr5vwLMTqA'],"360 Jessie St, San Francisco, CA 94103, USA"
ChIJUUjhfoaAhYARRuSNp1R18vs,The Cavalier,758,0,4139890.5980425724,3,4.4,0,15,0,['CmRaAAAAFDT0vDEw4vkcg9dM8Dn4C5nUhJuCC70XKyYrwd7llcERcz8TwKpmmnbhW72xnXlQbT4xjdrQ7ac59BvuMoqOfZA2-1TWu-tb4C3dVX8K-shPvVrXoH1ff8Yvf4-_0Lz1EhDSLMXxYXd6g24O6PtIGdKgGhTdasihe4CsG97Oq-GHrr5vwLMTqA'],"360 Jessie St, San Francisco, CA 94103, USA"
