place_id,name,rating_n,opening_hours,distance,price_level,rating,frequency,time_spent,Went?,photo,address
ChIJuw1VZ0tawokRJbjRretbzwM,Sheraton Brooklyn New York Hotel,1481,0,274.6798262898981,2,4.0,0,15,1,['CmRaAAAAjn2rSbFiKm77YuRRnhjD8RuF6wAvmH5_eKvUafUTNkOHBqPqXTX_mgf_b3st2ESRKDtV6l_MDv0HAYRRFONDdJuiFHOLWY61sOHbwGORhkVt_cSxtw5g3KO6yUhm6b-bEhACVhrUwLAn5BLuVldPvg4xGhTQt1jKZeHhyclVIHNJWQ2vYhVEqQ'],"228 Duffield St, Brooklyn, NY 11201, USA"
ChIJuw1VZ0tawokRJbjRretbzwM,Sheraton Brooklyn New York Hotel,1481,0,274.6798262898981,2,4.0,0,15,1,['CmRaAAAAjn2rSbFiKm77YuRRnhjD8RuF6wAvmH5_eKvUafUTNkOHBqPqXTX_mgf_b3st2ESRKDtV6l_MDv0HAYRRFONDdJuiFHOLWY61sOHbwGORhkVt_cSxtw5g3KO6yUhm6b-bEhACVhrUwLAn5BLuVldPvg4xGhTQt1jKZeHhyclVIHNJWQ2vYhVEqQ'],"228 Duffield St, Brooklyn, NY 11201, USA"
ChIJ5be_-0hawokR5TcyaTRDaL4,Chipotle Mexican Grill,599,0,506.3281419280576,1,4.0,0,30,0,['CmRaAAAAdPclHLUm3T_JQHLx7xq-VyocZrPXTMkJzXA4f0I_KrJUxdNMpO-zdB-3QrBw4WO8SkBQ1GpyN2nwMVOxCht1Cm_rO1hlPc6q8FU8WXxJGXPeXi2B_95CqaRoAkGDu3j5EhBz7pN55tf69JrvyJdzxOK_GhQDZuR98dt7BODzMnBEs9E8h6VbuA'],"185 Montague St, Brooklyn, NY 11201, USA"
ChIJ5be_-0hawokR5TcyaTRDaL4,Chipotle Mexican Grill,599,0,506.3281419280576,1,4.0,0,90,0,['CmRaAAAAdPclHLUm3T_JQHLx7xq-VyocZrPXTMkJzXA4f0I_KrJUxdNMpO-zdB-3QrBw4WO8SkBQ1GpyN2nwMVOxCht1Cm_rO1hlPc6q8FU8WXxJGXPeXi2B_95CqaRoAkGDu3j5EhBz7pN55tf69JrvyJdzxOK_GhQDZuR98dt7BODzMnBEs9E8h6VbuA'],"185 Montague St, Brooklyn, NY 11201, USA"
ChIJUSwK_UtawokRSrPzsarZbUI,Shake Shack,3085,0,294.2736033844119,2,4.3,0,30,0,['CmRaAAAArg8J73IeU24RlIyY8l4jvyruGfLASbSJ2R_bxvAg17utlkU8D6sJz6hsJfQhS3KhfKnEwt_F9JO-TCW4cvhREaBj1iHca15BHwcxE3EK51fieRKOMZ5ZbnWzskTCguH-EhA4wh-rkAIaNaDtKgCGFgM8GhTqY8nrG5Pw3HMGlGfck_h5f7ZlGw'],"409 Fulton St, Brooklyn, NY 11201, USA"
ChIJUSwK_UtawokRSrPzsarZbUI,Shake Shack,3085,0,294.2736033844119,2,4.3,0,30,0,['CmRaAAAArg8J73IeU24RlIyY8l4jvyruGfLASbSJ2R_bxvAg17utlkU8D6sJz6hsJfQhS3KhfKnEwt_F9JO-TCW4cvhREaBj1iHca15BHwcxE3EK51fieRKOMZ5ZbnWzskTCguH-EhA4wh-rkAIaNaDtKgCGFgM8GhTqY8nrG5Pw3HMGlGfck_h5f7ZlGw'],"409 Fulton St, Brooklyn, NY 11201, USA"
ChIJwdYJE0xawokR5phCkzS9TUA,Sophie's Cuban Cuisine,434,0,374.8955559117592,2,4.2,0,20,1,['CmRaAAAA19pK9udP6OjHZ-CMLdNlkQvs1CKN3K01r4vK1X8EhHrgCajNe4Y-g3VS1SVTouknHZ1ZoCgMRPdbnyvsmBj7IhU0YyYKMFAUWY_5Ps6Jckqop5sXntyoGqvl88ITSyPxEhB9DNOn1YX94rW9aawRU6sCGhSZb4HV31a9K3gWX_UzweXjd8swew'],"27 Smith St, Brooklyn, NY 11201, USA"
ChIJwdYJE0xawokR5phCkzS9TUA,Sophie's Cuban Cuisine,434,0,374.8955559117592,2,4.2,0,20,1,['CmRaAAAA19pK9udP6OjHZ-CMLdNlkQvs1CKN3K01r4vK1X8EhHrgCajNe4Y-g3VS1SVTouknHZ1ZoCgMRPdbnyvsmBj7IhU0YyYKMFAUWY_5Ps6Jckqop5sXntyoGqvl88ITSyPxEhB9DNOn1YX94rW9aawRU6sCGhSZb4HV31a9K3gWX_UzweXjd8swew'],"27 Smith St, Brooklyn, NY 11201, USA"
ChIJKVaX10tawokRjKN9MeLYA_c,Panera Bread,776,0,256.0718260025116,2,4.0,0,15,0,['CmRaAAAAzEBewd92ZC2xYZu8Rcxjh2hsZMlVTPqWP8uU1IRtbMe5NaOOZEtZECVnoNaJg1xCauWWM6jiu6_2TzFbpkt4GReKZttLzSzWJ4-q0ytSMf8tnGIMB6mR_qoyHlDD-SHvEhBuJw5enRqc9ksyGF8tOvvKGhQegF9bHNYkj8mFCchY8bljbwBFAA'],"345 Adams St, Brooklyn, NY 11201, USA"
ChIJKVaX10tawokRjKN9MeLYA_c,Panera Bread,776,0,256.0718260025116,2,4.0,0,45,0,['CmRaAAAAzEBewd92ZC2xYZu8Rcxjh2hsZMlVTPqWP8uU1IRtbMe5NaOOZEtZECVnoNaJg1xCauWWM6jiu6_2TzFbpkt4GReKZttLzSzWJ4-q0ytSMf8tnGIMB6mR_qoyHlDD-SHvEhBuJw5enRqc9ksyGF8tOvvKGhQegF9bHNYkj8mFCchY8bljbwBFAA'],"345 Adams St, Brooklyn, NY 11201, USA"
