ChIJry7c3kpawokR8HoRfwN_cUk,Au Bon Pain,136,0,59.350003835049804,2,3.8,0,15,39,null,"70 Myrtle Ave, Brooklyn, NY 11201, USA"
ChIJVxvHKrNbwokRv5bhaOc_9ZA,Papa John's Pizza,128,0,225.07136113726528,1,3.7,0,15,39,null,"148 Lawrence St, Brooklyn, NY 11201, USA"
ChIJVxvHKrNbwokRv5bhaOc_9ZA,Papa John's Pizza,128,0,225.07136113726528,1,3.7,0,15,39,null,"148 Lawrence St, Brooklyn, NY 11201, USA"
ChIJdfjOPUtawokRdQoBDFPFwnA,New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,36,null,"192 Duffield St, Brooklyn, NY 11201, USA"
ChIJdfjOPUtawokRdQoBDFPFwnA,New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,36,null,"192 Duffield St, Brooklyn, NY 11201, USA"
ChIJJR5n-UtawokRNv3INOzBA9w,Burger King,1122,0,284.9861290588254,1,3.6,0,10,39,null,"417-21 Fulton St, Brooklyn, NY 11201, USA"
ChIJJR5n-UtawokRNv3INOzBA9w,Burger King,1122,0,284.9861290588254,1,3.6,0,45,39,null,"417-21 Fulton St, Brooklyn, NY 11201, USA"
ChIJyY3tyZVbwokR-ZkiDeLq_vo,Amarachi,782,0,477.9351868201139,2,4.1,0,15,21,null,"189 Bridge St, Brooklyn, NY 11201, USA"
ChIJyY3tyZVbwokR-ZkiDeLq_vo,Amarachi,782,0,477.9351868201139,2,4.1,0,15,21,null,"189 Bridge St, Brooklyn, NY 11201, USA"
ChIJLZ5Y5EpawokRwrC_CjF8-1U,Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,50,null,"15 MetroTech Center, Brooklyn, NY 11201, USA"
ChIJLZ5Y5EpawokRwrC_CjF8-1U,Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,50,null,"15 MetroTech Center, Brooklyn, NY 11201, USA"
ChIJxey7dktawokRB5fQY8RKEKQ,Tio Pio,189,0,201.0432998538932,1,3.8,0,15,54,null,"78 Willoughby St, Brooklyn, NY 11201, USA"
ChIJxey7dktawokRB5fQY8RKEKQ,Tio Pio,189,0,201.0432998538932,1,3.8,0,15,54,null,"78 Willoughby St, Brooklyn, NY 11201, USA"
ChIJAZlcfExawokRaJXt0bk15dQ,McDonald's,1017,0,339.6213207693014,1,3.4,0,25,39,null,"420 Fulton St, Brooklyn, NY 11201, USA"
ChIJAZlcfExawokRaJXt0bk15dQ,McDonald's,1017,0,339.6213207693014,1,3.4,0,25,39,null,"420 Fulton St, Brooklyn, NY 11201, USA"
ChIJcaW3XktawokRGLFw87g8Esk,Brooklyn Brewhouse,387,0,315.0948960677183,2,3.9,0,15,9,null,"229 Duffield St, Brooklyn, NY 11201, USA"
ChIJcaW3XktawokRGLFw87g8Esk,Brooklyn Brewhouse,387,0,315.0948960677183,2,3.9,0,15,9,null,"229 Duffield St, Brooklyn, NY 11201, USA"
ChIJEb4n_kpawokRfn3mDV5WiEE,Five Guys,779,0,27.29211227215678,2,4.2,0,30,39,null,"2 MetroTech Center, Brooklyn, NY 11201, USA"
ChIJEb4n_kpawokRfn3mDV5WiEE,Five Guys,779,0,27.29211227215678,2,4.2,0,30,39,null,"2 MetroTech Center, Brooklyn, NY 11201, USA"
ChIJN-hAzIhZwokRjktj8DUn2tg,Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,39,null,"445 Albee Square W, Brooklyn, NY 11201, USA"
ChIJN-hAzIhZwokRjktj8DUn2tg,Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,39,null,"445 Albee Square W, Brooklyn, NY 11201, USA"
ChIJP2pPsEtawokRjMegmwdqPRo,Chipotle Mexican Grill,459,0,48.21440082635119,1,3.9,0,10,35,null,"1 MetroTech Center, Brooklyn, NY 11201, USA"
ChIJP2pPsEtawokRjMegmwdqPRo,Chipotle Mexican Grill,459,0,48.21440082635119,1,3.9,0,45,35,null,"1 MetroTech Center, Brooklyn, NY 11201, USA"
